Date,Source,Currency,ExchangeRate
1-Jan-23,USD,GBP,0.826446
2-Jan-23,USD,GBP,0.82904
3-Jan-23,USD,GBP,0.835515
4-Jan-23,USD,GBP,0.82931
5-Jan-23,USD,GBP,0.839571
6-Jan-23,USD,GBP,0.826925
7-Jan-23,USD,GBP,0.826925
8-Jan-23,USD,GBP,0.825395
9-Jan-23,USD,GBP,0.82058
10-Jan-23,USD,GBP,0.822785
11-Jan-23,USD,GBP,0.822501
12-Jan-23,USD,GBP,0.818475
13-Jan-23,USD,GBP,0.817595
14-Jan-23,USD,GBP,0.817595
15-Jan-23,USD,GBP,0.817955
16-Jan-23,USD,GBP,0.819215
17-Jan-23,USD,GBP,0.814205
18-Jan-23,USD,GBP,0.80975
19-Jan-23,USD,GBP,0.80685
20-Jan-23,USD,GBP,0.807168
21-Jan-23,USD,GBP,0.807168
22-Jan-23,USD,GBP,0.8061
23-Jan-23,USD,GBP,0.807715
24-Jan-23,USD,GBP,0.811125
25-Jan-23,USD,GBP,0.80569
26-Jan-23,USD,GBP,0.805502
27-Jan-23,USD,GBP,0.807689
28-Jan-23,USD,GBP,0.807689
29-Jan-23,USD,GBP,0.806494
30-Jan-23,USD,GBP,0.809755
31-Jan-23,USD,GBP,0.81237
1-Feb-23,USD,GBP,0.807325
2-Feb-23,USD,GBP,0.818197
3-Feb-23,USD,GBP,0.830013
4-Feb-23,USD,GBP,0.829566
5-Feb-23,USD,GBP,0.830275
6-Feb-23,USD,GBP,0.83154
7-Feb-23,USD,GBP,0.82963
8-Feb-23,USD,GBP,0.828445
9-Feb-23,USD,GBP,0.82535
10-Feb-23,USD,GBP,0.829119
11-Feb-23,USD,GBP,0.828912
12-Feb-23,USD,GBP,0.829699
13-Feb-23,USD,GBP,0.822945
14-Feb-23,USD,GBP,0.821475
15-Feb-23,USD,GBP,0.83069
16-Feb-23,USD,GBP,0.835075
17-Feb-23,USD,GBP,0.83022
18-Feb-23,USD,GBP,0.830289
19-Feb-23,USD,GBP,0.83126
20-Feb-23,USD,GBP,0.830695
21-Feb-23,USD,GBP,0.82585
22-Feb-23,USD,GBP,0.83006
23-Feb-23,USD,GBP,0.83216
24-Feb-23,USD,GBP,0.83717
25-Feb-23,USD,GBP,0.837065
26-Feb-23,USD,GBP,0.836725
27-Feb-23,USD,GBP,0.829125
28-Feb-23,USD,GBP,0.831075
1-Mar-23,USD,GBP,0.831485
2-Mar-23,USD,GBP,0.836775
3-Mar-23,USD,GBP,0.83091
4-Mar-23,USD,GBP,0.83091
5-Mar-23,USD,GBP,0.831285
6-Mar-23,USD,GBP,0.83147
7-Mar-23,USD,GBP,0.84548
8-Mar-23,USD,GBP,0.843925
9-Mar-23,USD,GBP,0.838815
10-Mar-23,USD,GBP,0.830979
11-Mar-23,USD,GBP,0.830979
12-Mar-23,USD,GBP,0.827965
13-Mar-23,USD,GBP,0.82165
14-Mar-23,USD,GBP,0.82297
15-Mar-23,USD,GBP,0.828615
16-Mar-23,USD,GBP,0.82578
17-Mar-23,USD,GBP,0.820883
18-Mar-23,USD,GBP,0.821187
19-Mar-23,USD,GBP,0.820569
20-Mar-23,USD,GBP,0.814765
21-Mar-23,USD,GBP,0.818045
22-Mar-23,USD,GBP,0.814399
23-Mar-23,USD,GBP,0.814239
24-Mar-23,USD,GBP,0.817862
25-Mar-23,USD,GBP,0.817862
26-Mar-23,USD,GBP,0.81676
27-Mar-23,USD,GBP,0.813215
28-Mar-23,USD,GBP,0.81112
29-Mar-23,USD,GBP,0.81225
30-Mar-23,USD,GBP,0.807305
31-Mar-23,USD,GBP,0.81011
1-Apr-23,USD,GBP,0.810045
2-Apr-23,USD,GBP,0.813715
3-Apr-23,USD,GBP,0.80499
4-Apr-23,USD,GBP,0.80015
5-Apr-23,USD,GBP,0.8024
6-Apr-23,USD,GBP,0.804005
7-Apr-23,USD,GBP,0.805283
8-Apr-23,USD,GBP,0.805088
9-Apr-23,USD,GBP,0.80451
10-Apr-23,USD,GBP,0.80703
11-Apr-23,USD,GBP,0.80448
12-Apr-23,USD,GBP,0.80049
13-Apr-23,USD,GBP,0.79845
14-Apr-23,USD,GBP,0.804904
15-Apr-23,USD,GBP,0.804959
16-Apr-23,USD,GBP,0.80648
17-Apr-23,USD,GBP,0.808085
18-Apr-23,USD,GBP,0.80475
19-Apr-23,USD,GBP,0.80461
20-Apr-23,USD,GBP,0.803729
21-Apr-23,USD,GBP,0.80415
22-Apr-23,USD,GBP,0.804182
23-Apr-23,USD,GBP,0.80335
24-Apr-23,USD,GBP,0.800064
25-Apr-23,USD,GBP,0.805485
26-Apr-23,USD,GBP,0.80189
27-Apr-23,USD,GBP,0.800181
28-Apr-23,USD,GBP,0.795608
29-Apr-23,USD,GBP,0.79526
30-Apr-23,USD,GBP,0.796365
1-May-23,USD,GBP,0.80105
2-May-23,USD,GBP,0.80155
3-May-23,USD,GBP,0.79564
4-May-23,USD,GBP,0.79473
5-May-23,USD,GBP,0.791202
6-May-23,USD,GBP,0.791202
7-May-23,USD,GBP,0.79176
8-May-23,USD,GBP,0.79288
9-May-23,USD,GBP,0.79213
10-May-23,USD,GBP,0.792016
11-May-23,USD,GBP,0.79951
12-May-23,USD,GBP,0.803084
13-May-23,USD,GBP,0.8026
14-May-23,USD,GBP,0.80318
15-May-23,USD,GBP,0.79842
16-May-23,USD,GBP,0.80105
17-May-23,USD,GBP,0.801131
18-May-23,USD,GBP,0.805689
19-May-23,USD,GBP,0.803277
20-May-23,USD,GBP,0.803439
21-May-23,USD,GBP,0.80253
22-May-23,USD,GBP,0.80425
23-May-23,USD,GBP,0.80536
24-May-23,USD,GBP,0.80837
25-May-23,USD,GBP,0.81183
26-May-23,USD,GBP,0.809913
27-May-23,USD,GBP,0.809979
28-May-23,USD,GBP,0.80995
29-May-23,USD,GBP,0.809796
30-May-23,USD,GBP,0.805715
31-May-23,USD,GBP,0.80345
1-Jun-23,USD,GBP,0.798375
2-Jun-23,USD,GBP,0.803084
3-Jun-23,USD,GBP,0.803181
4-Jun-23,USD,GBP,0.80453
5-Jun-23,USD,GBP,0.80434
6-Jun-23,USD,GBP,0.80463
7-Jun-23,USD,GBP,0.80361
8-Jun-23,USD,GBP,0.79624
9-Jun-23,USD,GBP,0.795171
10-Jun-23,USD,GBP,0.795513
11-Jun-23,USD,GBP,0.794885
12-Jun-23,USD,GBP,0.79905
13-Jun-23,USD,GBP,0.79325
14-Jun-23,USD,GBP,0.789245
15-Jun-23,USD,GBP,0.782155
16-Jun-23,USD,GBP,0.779788
17-Jun-23,USD,GBP,0.779788
18-Jun-23,USD,GBP,0.77945
19-Jun-23,USD,GBP,0.7816
20-Jun-23,USD,GBP,0.783401
21-Jun-23,USD,GBP,0.782991
22-Jun-23,USD,GBP,0.78452
23-Jun-23,USD,GBP,0.786535
24-Jun-23,USD,GBP,0.786535
25-Jun-23,USD,GBP,0.785602
26-Jun-23,USD,GBP,0.78669
27-Jun-23,USD,GBP,0.78467
28-Jun-23,USD,GBP,0.79101
29-Jun-23,USD,GBP,0.792765
30-Jun-23,USD,GBP,0.788626
1-Jul-23,USD,GBP,0.786999
2-Jul-23,USD,GBP,0.78785
3-Jul-23,USD,GBP,0.78787
4-Jul-23,USD,GBP,0.78634
5-Jul-23,USD,GBP,0.787149
6-Jul-23,USD,GBP,0.78479
7-Jul-23,USD,GBP,0.778818
8-Jul-23,USD,GBP,0.778907
9-Jul-23,USD,GBP,0.778905
10-Jul-23,USD,GBP,0.777345
11-Jul-23,USD,GBP,0.77314
12-Jul-23,USD,GBP,0.769475
13-Jul-23,USD,GBP,0.76174
14-Jul-23,USD,GBP,0.763825
15-Jul-23,USD,GBP,0.763884
16-Jul-23,USD,GBP,0.76396
17-Jul-23,USD,GBP,0.765035
18-Jul-23,USD,GBP,0.767195
19-Jul-23,USD,GBP,0.772935
20-Jul-23,USD,GBP,0.77688
21-Jul-23,USD,GBP,0.777968
22-Jul-23,USD,GBP,0.777847
23-Jul-23,USD,GBP,0.77805
24-Jul-23,USD,GBP,0.780505
25-Jul-23,USD,GBP,0.77558
26-Jul-23,USD,GBP,0.77358
27-Jul-23,USD,GBP,0.781655
28-Jul-23,USD,GBP,0.77875
29-Jul-23,USD,GBP,0.778452
30-Jul-23,USD,GBP,0.77796
31-Jul-23,USD,GBP,0.779202
1-Aug-23,USD,GBP,0.78154
2-Aug-23,USD,GBP,0.78616
3-Aug-23,USD,GBP,0.78641
4-Aug-23,USD,GBP,0.78405
5-Aug-23,USD,GBP,0.784437
6-Aug-23,USD,GBP,0.78446
7-Aug-23,USD,GBP,0.78237
8-Aug-23,USD,GBP,0.78485
9-Aug-23,USD,GBP,0.78619
10-Aug-23,USD,GBP,0.789295
11-Aug-23,USD,GBP,0.787774
12-Aug-23,USD,GBP,0.787774
13-Aug-23,USD,GBP,0.78773
14-Aug-23,USD,GBP,0.78834
15-Aug-23,USD,GBP,0.787345
16-Aug-23,USD,GBP,0.785695
17-Aug-23,USD,GBP,0.78435
18-Aug-23,USD,GBP,0.785299
19-Aug-23,USD,GBP,0.785299
20-Aug-23,USD,GBP,0.78484
21-Aug-23,USD,GBP,0.783675
22-Aug-23,USD,GBP,0.78547
23-Aug-23,USD,GBP,0.78616
24-Aug-23,USD,GBP,0.794125
25-Aug-23,USD,GBP,0.794849
26-Aug-23,USD,GBP,0.794849
27-Aug-23,USD,GBP,0.794335
28-Aug-23,USD,GBP,0.79298
29-Aug-23,USD,GBP,0.79137
30-Aug-23,USD,GBP,0.786717
31-Aug-23,USD,GBP,0.789115
1-Sep-23,USD,GBP,0.794344
2-Sep-23,USD,GBP,0.79447
3-Sep-23,USD,GBP,0.79423
4-Sep-23,USD,GBP,0.79224
5-Sep-23,USD,GBP,0.795555
6-Sep-23,USD,GBP,0.80011
7-Sep-23,USD,GBP,0.80164
8-Sep-23,USD,GBP,0.802246
9-Sep-23,USD,GBP,0.802246
10-Sep-23,USD,GBP,0.800705
11-Sep-23,USD,GBP,0.79949
12-Sep-23,USD,GBP,0.800575
13-Sep-23,USD,GBP,0.80071
14-Sep-23,USD,GBP,0.806365
15-Sep-23,USD,GBP,0.807346
16-Sep-23,USD,GBP,0.807363
17-Sep-23,USD,GBP,0.80664
18-Sep-23,USD,GBP,0.80754
19-Sep-23,USD,GBP,0.806905
20-Sep-23,USD,GBP,0.811155
21-Sep-23,USD,GBP,0.81343
22-Sep-23,USD,GBP,0.816927
23-Sep-23,USD,GBP,0.81706
24-Sep-23,USD,GBP,0.816915
25-Sep-23,USD,GBP,0.81882
26-Sep-23,USD,GBP,0.823305
27-Sep-23,USD,GBP,0.824075
28-Sep-23,USD,GBP,0.819385
29-Sep-23,USD,GBP,0.819538
30-Sep-23,USD,GBP,0.819874
1-Oct-23,USD,GBP,0.820185
2-Oct-23,USD,GBP,0.82708
3-Oct-23,USD,GBP,0.82796
4-Oct-23,USD,GBP,0.824012
5-Oct-23,USD,GBP,0.820545
6-Oct-23,USD,GBP,0.816993
7-Oct-23,USD,GBP,0.816993
8-Oct-23,USD,GBP,0.818299
9-Oct-23,USD,GBP,0.81635
10-Oct-23,USD,GBP,0.813705
11-Oct-23,USD,GBP,0.81197
12-Oct-23,USD,GBP,0.820845
13-Oct-23,USD,GBP,0.824742
14-Oct-23,USD,GBP,0.82481
15-Oct-23,USD,GBP,0.822835
16-Oct-23,USD,GBP,0.81895
17-Oct-23,USD,GBP,0.82115
18-Oct-23,USD,GBP,0.823605
19-Oct-23,USD,GBP,0.823965
20-Oct-23,USD,GBP,0.822978
21-Oct-23,USD,GBP,0.822978
22-Oct-23,USD,GBP,0.82215
23-Oct-23,USD,GBP,0.81635
24-Oct-23,USD,GBP,0.822285
25-Oct-23,USD,GBP,0.82624
26-Oct-23,USD,GBP,0.823975
27-Oct-23,USD,GBP,0.824878
28-Oct-23,USD,GBP,0.824538
29-Oct-23,USD,GBP,0.82547
30-Oct-23,USD,GBP,0.82201
31-Oct-23,USD,GBP,0.822985
1-Nov-23,USD,GBP,0.821112
2-Nov-23,USD,GBP,0.820335
3-Nov-23,USD,GBP,0.80805
4-Nov-23,USD,GBP,0.808081
5-Nov-23,USD,GBP,0.808071
6-Nov-23,USD,GBP,0.810065
7-Nov-23,USD,GBP,0.81353
8-Nov-23,USD,GBP,0.81405
9-Nov-23,USD,GBP,0.818578
10-Nov-23,USD,GBP,0.81813
11-Nov-23,USD,GBP,0.81813
12-Nov-23,USD,GBP,0.817825
13-Nov-23,USD,GBP,0.81432
14-Nov-23,USD,GBP,0.80037
15-Nov-23,USD,GBP,0.805135
16-Nov-23,USD,GBP,0.805496
17-Nov-23,USD,GBP,0.802568
18-Nov-23,USD,GBP,0.802762
19-Nov-23,USD,GBP,0.802975
20-Nov-23,USD,GBP,0.79945
21-Nov-23,USD,GBP,0.79722
22-Nov-23,USD,GBP,0.800641
23-Nov-23,USD,GBP,0.797915
24-Nov-23,USD,GBP,0.793588
25-Nov-23,USD,GBP,0.793588
26-Nov-23,USD,GBP,0.793685
27-Nov-23,USD,GBP,0.79153
28-Nov-23,USD,GBP,0.786675
29-Nov-23,USD,GBP,0.787681
30-Nov-23,USD,GBP,0.79179
1-Dec-23,USD,GBP,0.787278
2-Dec-23,USD,GBP,0.787464
3-Dec-23,USD,GBP,0.786645
4-Dec-23,USD,GBP,0.79155
5-Dec-23,USD,GBP,0.79405
6-Dec-23,USD,GBP,0.79615
7-Dec-23,USD,GBP,0.794415
8-Dec-23,USD,GBP,0.796686
9-Dec-23,USD,GBP,0.79694
10-Dec-23,USD,GBP,0.796735
11-Dec-23,USD,GBP,0.79661
12-Dec-23,USD,GBP,0.79554
13-Dec-23,USD,GBP,0.792265
14-Dec-23,USD,GBP,0.78305
15-Dec-23,USD,GBP,0.788084
16-Dec-23,USD,GBP,0.788084
17-Dec-23,USD,GBP,0.789113
18-Dec-23,USD,GBP,0.790451
19-Dec-23,USD,GBP,0.785435
20-Dec-23,USD,GBP,0.791125
21-Dec-23,USD,GBP,0.788455
22-Dec-23,USD,GBP,0.78734
23-Dec-23,USD,GBP,0.787464
24-Dec-23,USD,GBP,0.788924
25-Dec-23,USD,GBP,0.78715
26-Dec-23,USD,GBP,0.78577
27-Dec-23,USD,GBP,0.781235
28-Dec-23,USD,GBP,0.78535
29-Dec-23,USD,GBP,0.784929
30-Dec-23,USD,GBP,0.784929
31-Dec-23,USD,GBP,0.785546
1-Jan-23,USD,EUR,0.934185
2-Jan-23,USD,EUR,0.93656
3-Jan-23,USD,EUR,0.94818
4-Jan-23,USD,EUR,0.94265
5-Jan-23,USD,EUR,0.950397
6-Jan-23,USD,EUR,0.93775
7-Jan-23,USD,EUR,0.93775
8-Jan-23,USD,EUR,0.93844
9-Jan-23,USD,EUR,0.93158
10-Jan-23,USD,EUR,0.93122
11-Jan-23,USD,EUR,0.929011
12-Jan-23,USD,EUR,0.92083
13-Jan-23,USD,EUR,0.92185
14-Jan-23,USD,EUR,0.92185
15-Jan-23,USD,EUR,0.92385
16-Jan-23,USD,EUR,0.92338
17-Jan-23,USD,EUR,0.92701
18-Jan-23,USD,EUR,0.92616
19-Jan-23,USD,EUR,0.92293
20-Jan-23,USD,EUR,0.919404
21-Jan-23,USD,EUR,0.91935
22-Jan-23,USD,EUR,0.92042
23-Jan-23,USD,EUR,0.91978
24-Jan-23,USD,EUR,0.91846
25-Jan-23,USD,EUR,0.91561
26-Jan-23,USD,EUR,0.917896
27-Jan-23,USD,EUR,0.91975
28-Jan-23,USD,EUR,0.91975
29-Jan-23,USD,EUR,0.91987
30-Jan-23,USD,EUR,0.921705
31-Jan-23,USD,EUR,0.92072
1-Feb-23,USD,EUR,0.90806
2-Feb-23,USD,EUR,0.91703
3-Feb-23,USD,EUR,0.92355
4-Feb-23,USD,EUR,0.92355
5-Feb-23,USD,EUR,0.92674
6-Feb-23,USD,EUR,0.932023
7-Feb-23,USD,EUR,0.93202
8-Feb-23,USD,EUR,0.93315
9-Feb-23,USD,EUR,0.93105
10-Feb-23,USD,EUR,0.93465
11-Feb-23,USD,EUR,0.93445
12-Feb-23,USD,EUR,0.936475
13-Feb-23,USD,EUR,0.93196
14-Feb-23,USD,EUR,0.93153
15-Feb-23,USD,EUR,0.93528
16-Feb-23,USD,EUR,0.937599
17-Feb-23,USD,EUR,0.93285
18-Feb-23,USD,EUR,0.932804
19-Feb-23,USD,EUR,0.935898
20-Feb-23,USD,EUR,0.93605
21-Feb-23,USD,EUR,0.93882
22-Feb-23,USD,EUR,0.942901
23-Feb-23,USD,EUR,0.94355
24-Feb-23,USD,EUR,0.94475
25-Feb-23,USD,EUR,0.944804
26-Feb-23,USD,EUR,0.94748
27-Feb-23,USD,EUR,0.94255
28-Feb-23,USD,EUR,0.94546
1-Mar-23,USD,EUR,0.93729
2-Mar-23,USD,EUR,0.94345
3-Mar-23,USD,EUR,0.93904
4-Mar-23,USD,EUR,0.93895
5-Mar-23,USD,EUR,0.94106
6-Mar-23,USD,EUR,0.93575
7-Mar-23,USD,EUR,0.94793
8-Mar-23,USD,EUR,0.94791
9-Mar-23,USD,EUR,0.94479
10-Mar-23,USD,EUR,0.938304
11-Mar-23,USD,EUR,0.938304
12-Mar-23,USD,EUR,0.93604
13-Mar-23,USD,EUR,0.93255
14-Mar-23,USD,EUR,0.932202
15-Mar-23,USD,EUR,0.94491
16-Mar-23,USD,EUR,0.94217
17-Mar-23,USD,EUR,0.93005
18-Mar-23,USD,EUR,0.93005
19-Mar-23,USD,EUR,0.93647
20-Mar-23,USD,EUR,0.93294
21-Mar-23,USD,EUR,0.92817
22-Mar-23,USD,EUR,0.91996
23-Mar-23,USD,EUR,0.92292
24-Mar-23,USD,EUR,0.927604
25-Mar-23,USD,EUR,0.927504
26-Mar-23,USD,EUR,0.927945
27-Mar-23,USD,EUR,0.92535
28-Mar-23,USD,EUR,0.92266
29-Mar-23,USD,EUR,0.922231
30-Mar-23,USD,EUR,0.91706
31-Mar-23,USD,EUR,0.919904
1-Apr-23,USD,EUR,0.919904
2-Apr-23,USD,EUR,0.92544
3-Apr-23,USD,EUR,0.91655
4-Apr-23,USD,EUR,0.91255
5-Apr-23,USD,EUR,0.91709
6-Apr-23,USD,EUR,0.91577
7-Apr-23,USD,EUR,0.909404
8-Apr-23,USD,EUR,0.909404
9-Apr-23,USD,EUR,0.91639
10-Apr-23,USD,EUR,0.92005
11-Apr-23,USD,EUR,0.915989
12-Apr-23,USD,EUR,0.90934
13-Apr-23,USD,EUR,0.90487
14-Apr-23,USD,EUR,0.900604
15-Apr-23,USD,EUR,0.900604
16-Apr-23,USD,EUR,0.91035
17-Apr-23,USD,EUR,0.91533
18-Apr-23,USD,EUR,0.91111
19-Apr-23,USD,EUR,0.91309
20-Apr-23,USD,EUR,0.91172
21-Apr-23,USD,EUR,0.901104
22-Apr-23,USD,EUR,0.901104
23-Apr-23,USD,EUR,0.90976
24-Apr-23,USD,EUR,0.90435
25-Apr-23,USD,EUR,0.9108
26-Apr-23,USD,EUR,0.90539
27-Apr-23,USD,EUR,0.906503
28-Apr-23,USD,EUR,0.898704
29-Apr-23,USD,EUR,0.898704
30-Apr-23,USD,EUR,0.90822
1-May-23,USD,EUR,0.911701
2-May-23,USD,EUR,0.90822
3-May-23,USD,EUR,0.90346
4-May-23,USD,EUR,0.90723
5-May-23,USD,EUR,0.89204
6-May-23,USD,EUR,0.89204
7-May-23,USD,EUR,0.90758
8-May-23,USD,EUR,0.90944
9-May-23,USD,EUR,0.91205
10-May-23,USD,EUR,0.91044
11-May-23,USD,EUR,0.91644
12-May-23,USD,EUR,0.914104
13-May-23,USD,EUR,0.914104
14-May-23,USD,EUR,0.92146
15-May-23,USD,EUR,0.91968
16-May-23,USD,EUR,0.92036
17-May-23,USD,EUR,0.92268
18-May-23,USD,EUR,0.92807
19-May-23,USD,EUR,0.923904
20-May-23,USD,EUR,0.923904
21-May-23,USD,EUR,0.92401
22-May-23,USD,EUR,0.92501
23-May-23,USD,EUR,0.92856
24-May-23,USD,EUR,0.92975
25-May-23,USD,EUR,0.93248
26-May-23,USD,EUR,0.93185
27-May-23,USD,EUR,0.93185
28-May-23,USD,EUR,0.932602
29-May-23,USD,EUR,0.93394
30-May-23,USD,EUR,0.93185
31-May-23,USD,EUR,0.93515
1-Jun-23,USD,EUR,0.92933
2-Jun-23,USD,EUR,0.93235
3-Jun-23,USD,EUR,0.93235
4-Jun-23,USD,EUR,0.934802
5-Jun-23,USD,EUR,0.93358
6-Jun-23,USD,EUR,0.93478
7-Jun-23,USD,EUR,0.93396
8-Jun-23,USD,EUR,0.92744
9-Jun-23,USD,EUR,0.928904
10-Jun-23,USD,EUR,0.928904
11-Jun-23,USD,EUR,0.93018
12-Jun-23,USD,EUR,0.92914
13-Jun-23,USD,EUR,0.92687
14-Jun-23,USD,EUR,0.92228
15-Jun-23,USD,EUR,0.91361
16-Jun-23,USD,EUR,0.91235
17-Jun-23,USD,EUR,0.91235
18-Jun-23,USD,EUR,0.91405
19-Jun-23,USD,EUR,0.91542
20-Jun-23,USD,EUR,0.91575
21-Jun-23,USD,EUR,0.909803
22-Jun-23,USD,EUR,0.912602
23-Jun-23,USD,EUR,0.914804
24-Jun-23,USD,EUR,0.914804
25-Jun-23,USD,EUR,0.9169
26-Jun-23,USD,EUR,0.91658
27-Jun-23,USD,EUR,0.91267
28-Jun-23,USD,EUR,0.91613
29-Jun-23,USD,EUR,0.92016
30-Jun-23,USD,EUR,0.91605
1-Jul-23,USD,EUR,0.91605
2-Jul-23,USD,EUR,0.916899
3-Jul-23,USD,EUR,0.91636
4-Jul-23,USD,EUR,0.918796
5-Jul-23,USD,EUR,0.921201
6-Jul-23,USD,EUR,0.91825
7-Jul-23,USD,EUR,0.911204
8-Jul-23,USD,EUR,0.911204
9-Jul-23,USD,EUR,0.911699
10-Jul-23,USD,EUR,0.90863
11-Jul-23,USD,EUR,0.90796
12-Jul-23,USD,EUR,0.89745
13-Jul-23,USD,EUR,0.89102
14-Jul-23,USD,EUR,0.88915
15-Jul-23,USD,EUR,0.88915
16-Jul-23,USD,EUR,0.890695
17-Jul-23,USD,EUR,0.889899
18-Jul-23,USD,EUR,0.89058
19-Jul-23,USD,EUR,0.892455
20-Jul-23,USD,EUR,0.897991
21-Jul-23,USD,EUR,0.898204
22-Jul-23,USD,EUR,0.898204
23-Jul-23,USD,EUR,0.89888
24-Jul-23,USD,EUR,0.90393
25-Jul-23,USD,EUR,0.90496
26-Jul-23,USD,EUR,0.90268
27-Jul-23,USD,EUR,0.910875
28-Jul-23,USD,EUR,0.906504
29-Jul-23,USD,EUR,0.906504
30-Jul-23,USD,EUR,0.907115
31-Jul-23,USD,EUR,0.909315
1-Aug-23,USD,EUR,0.90846
2-Aug-23,USD,EUR,0.91376
3-Aug-23,USD,EUR,0.913125
4-Aug-23,USD,EUR,0.90704
5-Aug-23,USD,EUR,0.90704
6-Aug-23,USD,EUR,0.90889
7-Aug-23,USD,EUR,0.90886
8-Aug-23,USD,EUR,0.912525
9-Aug-23,USD,EUR,0.910965
10-Aug-23,USD,EUR,0.910631
11-Aug-23,USD,EUR,0.912104
12-Aug-23,USD,EUR,0.912104
13-Aug-23,USD,EUR,0.91373
14-Aug-23,USD,EUR,0.916699
15-Aug-23,USD,EUR,0.917095
16-Aug-23,USD,EUR,0.91957
17-Aug-23,USD,EUR,0.919585
18-Aug-23,USD,EUR,0.918404
19-Aug-23,USD,EUR,0.918404
20-Aug-23,USD,EUR,0.919515
21-Aug-23,USD,EUR,0.917604
22-Aug-23,USD,EUR,0.921955
23-Aug-23,USD,EUR,0.920355
24-Aug-23,USD,EUR,0.92604
25-Aug-23,USD,EUR,0.926404
26-Aug-23,USD,EUR,0.926404
27-Aug-23,USD,EUR,0.92617
28-Aug-23,USD,EUR,0.92376
29-Aug-23,USD,EUR,0.920055
30-Aug-23,USD,EUR,0.91485
31-Aug-23,USD,EUR,0.92219
1-Sep-23,USD,EUR,0.926304
2-Sep-23,USD,EUR,0.926304
3-Sep-23,USD,EUR,0.928025
4-Sep-23,USD,EUR,0.92655
5-Sep-23,USD,EUR,0.93245
6-Sep-23,USD,EUR,0.932505
7-Sep-23,USD,EUR,0.934805
8-Sep-23,USD,EUR,0.93355
9-Sep-23,USD,EUR,0.93355
10-Sep-23,USD,EUR,0.93315
11-Sep-23,USD,EUR,0.93035
12-Sep-23,USD,EUR,0.929995
13-Sep-23,USD,EUR,0.93175
14-Sep-23,USD,EUR,0.94025
15-Sep-23,USD,EUR,0.936904
16-Sep-23,USD,EUR,0.936904
17-Sep-23,USD,EUR,0.937385
18-Sep-23,USD,EUR,0.935255
19-Sep-23,USD,EUR,0.93619
20-Sep-23,USD,EUR,0.93885
21-Sep-23,USD,EUR,0.93799
22-Sep-23,USD,EUR,0.93705
23-Sep-23,USD,EUR,0.93705
24-Sep-23,USD,EUR,0.93915
25-Sep-23,USD,EUR,0.944165
26-Sep-23,USD,EUR,0.946145
27-Sep-23,USD,EUR,0.95194
28-Sep-23,USD,EUR,0.94677
29-Sep-23,USD,EUR,0.944604
30-Sep-23,USD,EUR,0.944604
1-Oct-23,USD,EUR,0.94665
2-Oct-23,USD,EUR,0.95417
3-Oct-23,USD,EUR,0.95505
4-Oct-23,USD,EUR,0.95178
5-Oct-23,USD,EUR,0.94821
6-Oct-23,USD,EUR,0.94335
7-Oct-23,USD,EUR,0.94335
8-Oct-23,USD,EUR,0.946404
9-Oct-23,USD,EUR,0.945305
10-Oct-23,USD,EUR,0.943005
11-Oct-23,USD,EUR,0.941265
12-Oct-23,USD,EUR,0.949095
13-Oct-23,USD,EUR,0.95105
14-Oct-23,USD,EUR,0.95105
15-Oct-23,USD,EUR,0.95047
16-Oct-23,USD,EUR,0.947505
